,cnty_fips,display_name,Y,theme_range,gender,race,year
64,48129,"""Donley, (TX)""",-1.0,,1,3,2010-2012
65,48131,"""Duval, (TX)""",-1.0,,1,3,2010-2012
66,48133,"""Eastland, (TX)""",-1.0,,1,3,2010-2012
67,48135,"""Ector, (TX)""",17.2,12.4 - 17.2 (5),1,3,2010-2012
68,48137,"""Edwards, (TX)""",-1.0,,1,3,2010-2012
69,48139,"""Ellis, (TX)""",-1.0,,1,3,2010-2012
70,48141,"""El Paso, (TX)""",12.4,12.4 - 17.2 (5),1,3,2010-2012
71,48143,"""Erath, (TX)""",-1.0,,1,3,2010-2012
72,48145,"""Falls, (TX)""",-1.0,,1,3,2010-2012
73,48147,"""Fannin, (TX)""",-1.0,,1,3,2010-2012
74,48149,"""Fayette, (TX)""",-1.0,,1,3,2010-2012
75,48151,"""Fisher, (TX)""",-1.0,,1,3,2010-2012
76,48153,"""Floyd, (TX)""",-1.0,,1,3,2010-2012
77,48155,"""Foard, (TX)""",-1.0,,1,3,2010-2012
78,48157,"""Fort Bend, (TX)""",-1.0,,1,3,2010-2012
79,48159,"""Franklin, (TX)""",-1.0,,1,3,2010-2012
80,48161,"""Freestone, (TX)""",-1.0,,1,3,2010-2012
81,48163,"""Frio, (TX)""",-1.0,,1,3,2010-2012
82,48165,"""Gaines, (TX)""",-1.0,,1,3,2010-2012
83,48167,"""Galveston, (TX)""",26.1,19.8 - 26.1 (5),1,3,2010-2012
84,48169,"""Garza, (TX)""",-1.0,,1,3,2010-2012
85,48171,"""Gillespie, (TX)""",-1.0,,1,3,2010-2012
86,48173,"""Glasscock, (TX)""",-1.0,,1,3,2010-2012
87,48175,"""Goliad, (TX)""",-1.0,,1,3,2010-2012
88,48177,"""Gonzales, (TX)""",-1.0,,1,3,2010-2012
89,48179,"""Gray, (TX)""",-1.0,,1,3,2010-2012
90,48181,"""Grayson, (TX)""",-1.0,,1,3,2010-2012
91,48183,"""Gregg, (TX)""",-1.0,,1,3,2010-2012
92,48185,"""Grimes, (TX)""",-1.0,,1,3,2010-2012
93,48187,"""Guadalupe, (TX)""",-1.0,,1,3,2010-2012
94,48189,"""Hale, (TX)""",-1.0,,1,3,2010-2012
95,48191,"""Hall, (TX)""",-1.0,,1,3,2010-2012
96,48193,"""Hamilton, (TX)""",-1.0,,1,3,2010-2012
97,48195,"""Hansford, (TX)""",-1.0,,1,3,2010-2012
98,48197,"""Hardeman, (TX)""",-1.0,,1,3,2010-2012
99,48199,"""Hardin, (TX)""",-1.0,,1,3,2010-2012
100,48201,"""Harris, (TX)""",13.4,12.4 - 17.2 (5),1,3,2010-2012
101,48203,"""Harrison, (TX)""",-1.0,,1,3,2010-2012
102,48205,"""Hartley, (TX)""",-1.0,,1,3,2010-2012
103,48207,"""Haskell, (TX)""",-1.0,,1,3,2010-2012
104,48209,"""Hays, (TX)""",23.3,19.8 - 26.1 (5),1,3,2010-2012
105,48211,"""Hemphill, (TX)""",-1.0,,1,3,2010-2012
106,48213,"""Henderson, (TX)""",-1.0,,1,3,2010-2012
107,48215,"""Hidalgo, (TX)""",25.6,19.8 - 26.1 (5),1,3,2010-2012
108,48217,"""Hill, (TX)""",-1.0,,1,3,2010-2012
109,48219,"""Hockley, (TX)""",-1.0,,1,3,2010-2012
110,48221,"""Hood, (TX)""",-1.0,,1,3,2010-2012
111,48223,"""Hopkins, (TX)""",-1.0,,1,3,2010-2012
112,48225,"""Houston, (TX)""",-1.0,,1,3,2010-2012
113,48227,"""Howard, (TX)""",-1.0,,1,3,2010-2012
114,48229,"""Hudspeth, (TX)""",-1.0,,1,3,2010-2012
115,48231,"""Hunt, (TX)""",-1.0,,1,3,2010-2012
116,48233,"""Hutchinson, (TX)""",-1.0,,1,3,2010-2012
117,48235,"""Irion, (TX)""",-1.0,,1,3,2010-2012
118,48237,"""Jack, (TX)""",-1.0,,1,3,2010-2012
119,48239,"""Jackson, (TX)""",-1.0,,1,3,2010-2012
120,48241,"""Jasper, (TX)""",-1.0,,1,3,2010-2012
121,48243,"""Jeff Davis, (TX)""",-1.0,,1,3,2010-2012
122,48245,"""Jefferson, (TX)""",-1.0,,1,3,2010-2012
123,48247,"""Jim Hogg, (TX)""",-1.0,,1,3,2010-2012
124,48249,"""Jim Wells, (TX)""",68.2,35.6 - 96.7 (5),1,3,2010-2012
125,48251,"""Johnson, (TX)""",-1.0,,1,3,2010-2012
126,48253,"""Jones, (TX)""",-1.0,,1,3,2010-2012
127,48255,"""Karnes, (TX)""",-1.0,,1,3,2010-2012
128,48257,"""Kaufman, (TX)""",-1.0,,1,3,2010-2012
129,48259,"""Kendall, (TX)""",-1.0,,1,3,2010-2012
130,48261,"""Kenedy, (TX)""",-1.0,,1,3,2010-2012
131,48263,"""Kent, (TX)""",-1.0,,1,3,2010-2012
132,48265,"""Kerr, (TX)""",-1.0,,1,3,2010-2012
133,48267,"""Kimble, (TX)""",-1.0,,1,3,2010-2012
134,48269,"""King, (TX)""",-1.0,,1,3,2010-2012
135,48271,"""Kinney, (TX)""",-1.0,,1,3,2010-2012
136,48273,"""Kleberg, (TX)""",35.5,26.2 - 35.5 (5),1,3,2010-2012
137,48275,"""Knox, (TX)""",-1.0,,1,3,2010-2012
138,48277,"""Lamar, (TX)""",-1.0,,1,3,2010-2012
139,48279,"""Lamb, (TX)""",-1.0,,1,3,2010-2012
140,48281,"""Lampasas, (TX)""",-1.0,,1,3,2010-2012
141,48283,"""La Salle, (TX)""",-1.0,,1,3,2010-2012
142,48285,"""Lavaca, (TX)""",-1.0,,1,3,2010-2012
143,48287,"""Lee, (TX)""",-1.0,,1,3,2010-2012
144,48289,"""Leon, (TX)""",-1.0,,1,3,2010-2012
145,48291,"""Liberty, (TX)""",-1.0,,1,3,2010-2012
146,48293,"""Limestone, (TX)""",-1.0,,1,3,2010-2012
147,48295,"""Lipscomb, (TX)""",-1.0,,1,3,2010-2012
148,48297,"""Live Oak, (TX)""",-1.0,,1,3,2010-2012
149,48299,"""Llano, (TX)""",-1.0,,1,3,2010-2012
150,48301,"""Loving, (TX)""",-1.0,,1,3,2010-2012
151,48303,"""Lubbock, (TX)""",16.5,12.4 - 17.2 (5),1,3,2010-2012
152,48305,"""Lynn, (TX)""",-1.0,,1,3,2010-2012
153,48307,"""McCulloch, (TX)""",-1.0,,1,3,2010-2012
154,48309,"""McLennan, (TX)""",-1.0,,1,3,2010-2012
155,48311,"""McMullen, (TX)""",-1.0,,1,3,2010-2012
156,48313,"""Madison, (TX)""",-1.0,,1,3,2010-2012
157,48315,"""Marion, (TX)""",-1.0,,1,3,2010-2012
158,48317,"""Martin, (TX)""",-1.0,,1,3,2010-2012
159,48319,"""Mason, (TX)""",-1.0,,1,3,2010-2012
160,48321,"""Matagorda, (TX)""",-1.0,,1,3,2010-2012
161,48323,"""Maverick, (TX)""",27.4,26.2 - 35.5 (5),1,3,2010-2012
162,48325,"""Medina, (TX)""",-1.0,,1,3,2010-2012
163,48327,"""Menard, (TX)""",-1.0,,1,3,2010-2012
164,48329,"""Midland, (TX)""",20.6,19.8 - 26.1 (5),1,3,2010-2012
165,48331,"""Milam, (TX)""",-1.0,,1,3,2010-2012
166,48333,"""Mills, (TX)""",-1.0,,1,3,2010-2012
167,48335,"""Mitchell, (TX)""",-1.0,,1,3,2010-2012
168,48337,"""Montague, (TX)""",-1.0,,1,3,2010-2012
169,48339,"""Montgomery, (TX)""",-1.0,,1,3,2010-2012
170,48341,"""Moore, (TX)""",-1.0,,1,3,2010-2012
171,48343,"""Morris, (TX)""",-1.0,,1,3,2010-2012
172,48345,"""Motley, (TX)""",-1.0,,1,3,2010-2012
173,48347,"""Nacogdoches, (TX)""",-1.0,,1,3,2010-2012
174,48349,"""Navarro, (TX)""",-1.0,,1,3,2010-2012
175,48351,"""Newton, (TX)""",-1.0,,1,3,2010-2012
176,48353,"""Nolan, (TX)""",-1.0,,1,3,2010-2012
177,48355,"""Nueces, (TX)""",28.3,26.2 - 35.5 (5),1,3,2010-2012
178,48357,"""Ochiltree, (TX)""",-1.0,,1,3,2010-2012
179,48359,"""Oldham, (TX)""",-1.0,,1,3,2010-2012
180,48361,"""Orange, (TX)""",-1.0,,1,3,2010-2012
181,48363,"""Palo Pinto, (TX)""",-1.0,,1,3,2010-2012
182,48365,"""Panola, (TX)""",-1.0,,1,3,2010-2012
183,48367,"""Parker, (TX)""",-1.0,,1,3,2010-2012
184,48369,"""Parmer, (TX)""",-1.0,,1,3,2010-2012
185,48371,"""Pecos, (TX)""",-1.0,,1,3,2010-2012
186,48373,"""Polk, (TX)""",-1.0,,1,3,2010-2012
187,48375,"""Potter, (TX)""",-1.0,,1,3,2010-2012
188,48377,"""Presidio, (TX)""",-1.0,,1,3,2010-2012
189,48379,"""Rains, (TX)""",-1.0,,1,3,2010-2012
190,48381,"""Randall, (TX)""",-1.0,,1,3,2010-2012
191,48383,"""Reagan, (TX)""",-1.0,,1,3,2010-2012
192,48385,"""Real, (TX)""",-1.0,,1,3,2010-2012
193,48387,"""Red River, (TX)""",-1.0,,1,3,2010-2012
194,48389,"""Reeves, (TX)""",-1.0,,1,3,2010-2012
195,48391,"""Refugio, (TX)""",-1.0,,1,3,2010-2012
196,48393,"""Roberts, (TX)""",-1.0,,1,3,2010-2012
197,48395,"""Robertson, (TX)""",-1.0,,1,3,2010-2012
198,48397,"""Rockwall, (TX)""",-1.0,,1,3,2010-2012
199,48399,"""Runnels, (TX)""",-1.0,,1,3,2010-2012
200,48401,"""Rusk, (TX)""",-1.0,,1,3,2010-2012
201,48403,"""Sabine, (TX)""",-1.0,,1,3,2010-2012
202,48405,"""San Augustine, (TX)""",-1.0,,1,3,2010-2012
203,48407,"""San Jacinto, (TX)""",-1.0,,1,3,2010-2012
204,48409,"""San Patricio, (TX)""",40.8,35.6 - 96.7 (5),1,3,2010-2012
205,48411,"""San Saba, (TX)""",-1.0,,1,3,2010-2012
206,48413,"""Schleicher, (TX)""",-1.0,,1,3,2010-2012
207,48415,"""Scurry, (TX)""",-1.0,,1,3,2010-2012
208,48417,"""Shackelford, (TX)""",-1.0,,1,3,2010-2012
209,48419,"""Shelby, (TX)""",-1.0,,1,3,2010-2012
210,48421,"""Sherman, (TX)""",-1.0,,1,3,2010-2012
211,48423,"""Smith, (TX)""",-1.0,,1,3,2010-2012
212,48425,"""Somervell, (TX)""",-1.0,,1,3,2010-2012
213,48427,"""Starr, (TX)""",22.1,19.8 - 26.1 (5),1,3,2010-2012
214,48429,"""Stephens, (TX)""",-1.0,,1,3,2010-2012
215,48431,"""Sterling, (TX)""",-1.0,,1,3,2010-2012
216,48433,"""Stonewall, (TX)""",-1.0,,1,3,2010-2012
217,48435,"""Sutton, (TX)""",-1.0,,1,3,2010-2012
218,48437,"""Swisher, (TX)""",-1.0,,1,3,2010-2012
219,48439,"""Tarrant, (TX)""",17.3,17.3 - 19.7 (5),1,3,2010-2012
220,48441,"""Taylor, (TX)""",-1.0,,1,3,2010-2012
221,48443,"""Terrell, (TX)""",-1.0,,1,3,2010-2012
222,48445,"""Terry, (TX)""",-1.0,,1,3,2010-2012
223,48447,"""Throckmorton, (TX)""",-1.0,,1,3,2010-2012
224,48449,"""Titus, (TX)""",-1.0,,1,3,2010-2012
225,48451,"""Tom Green, (TX)""",-1.0,,1,3,2010-2012
226,48453,"""Travis, (TX)""",19.7,17.3 - 19.7 (5),1,3,2010-2012
227,48455,"""Trinity, (TX)""",-1.0,,1,3,2010-2012
228,48457,"""Tyler, (TX)""",-1.0,,1,3,2010-2012
229,48459,"""Upshur, (TX)""",-1.0,,1,3,2010-2012
230,48461,"""Upton, (TX)""",-1.0,,1,3,2010-2012
231,48463,"""Uvalde, (TX)""",-1.0,,1,3,2010-2012
232,48465,"""Val Verde, (TX)""",27.6,26.2 - 35.5 (5),1,3,2010-2012
233,48467,"""Van Zandt, (TX)""",-1.0,,1,3,2010-2012
234,48469,"""Victoria, (TX)""",39.8,35.6 - 96.7 (5),1,3,2010-2012
235,48471,"""Walker, (TX)""",-1.0,,1,3,2010-2012
236,48473,"""Waller, (TX)""",-1.0,,1,3,2010-2012
237,48475,"""Ward, (TX)""",-1.0,,1,3,2010-2012
238,48477,"""Washington, (TX)""",-1.0,,1,3,2010-2012
239,48479,"""Webb, (TX)""",19.0,17.3 - 19.7 (5),1,3,2010-2012
240,48481,"""Wharton, (TX)""",-1.0,,1,3,2010-2012
241,48483,"""Wheeler, (TX)""",-1.0,,1,3,2010-2012
242,48485,"""Wichita, (TX)""",-1.0,,1,3,2010-2012
243,48487,"""Wilbarger, (TX)""",-1.0,,1,3,2010-2012
244,48489,"""Willacy, (TX)""",-1.0,,1,3,2010-2012
245,48491,"""Williamson, (TX)""",26.5,26.2 - 35.5 (5),1,3,2010-2012
246,48493,"""Wilson, (TX)""",-1.0,,1,3,2010-2012
247,48495,"""Winkler, (TX)""",-1.0,,1,3,2010-2012
248,48497,"""Wise, (TX)""",-1.0,,1,3,2010-2012
249,48499,"""Wood, (TX)""",-1.0,,1,3,2010-2012
250,48501,"""Yoakum, (TX)""",-1.0,,1,3,2010-2012
251,48503,"""Young, (TX)""",-1.0,,1,3,2010-2012
252,48505,"""Zapata, (TX)""",-1.0,,1,3,2010-2012
253,48507,"""Zavala, (TX)""",-1.0,,1,3,2010-2012
0,48001,"""Anderson, (TX)""",13.0,11.4 - 13.4 (35),1,1,2010-2012
1,48003,"""Andrews, (TX)""",12.9,11.4 - 13.4 (35),1,1,2010-2012
2,48005,"""Angelina, (TX)""",13.3,11.4 - 13.4 (35),1,1,2010-2012
3,48007,"""Aransas, (TX)""",10.4,5.3 - 11.3 (36),1,1,2010-2012
4,48009,"""Archer, (TX)""",-1.0,,1,1,2010-2012
5,48011,"""Armstrong, (TX)""",-1.0,,1,1,2010-2012
6,48013,"""Atascosa, (TX)""",21.0,19.8 - 43.4 (35),1,1,2010-2012
7,48015,"""Austin, (TX)""",14.3,13.5 - 15.9 (38),1,1,2010-2012
8,48017,"""Bailey, (TX)""",-1.0,,1,1,2010-2012
9,48019,"""Bandera, (TX)""",19.0,16.0 - 19.7 (33),1,1,2010-2012
10,48021,"""Bastrop, (TX)""",17.0,16.0 - 19.7 (33),1,1,2010-2012
11,48023,"""Baylor, (TX)""",13.5,13.5 - 15.9 (38),1,1,2010-2012
12,48025,"""Bee, (TX)""",25.2,19.8 - 43.4 (35),1,1,2010-2012
13,48027,"""Bell, (TX)""",16.5,16.0 - 19.7 (33),1,1,2010-2012
14,48029,"""Bexar, (TX)""",12.2,11.4 - 13.4 (35),1,1,2010-2012
15,48031,"""Blanco, (TX)""",6.9,5.3 - 11.3 (36),1,1,2010-2012
16,48033,"""Borden, (TX)""",-1.0,,1,1,2010-2012
17,48035,"""Bosque, (TX)""",10.0,5.3 - 11.3 (36),1,1,2010-2012
18,48037,"""Bowie, (TX)""",14.7,13.5 - 15.9 (38),1,1,2010-2012
19,48039,"""Brazoria, (TX)""",13.7,13.5 - 15.9 (38),1,1,2010-2012
20,48041,"""Brazos, (TX)""",11.6,11.4 - 13.4 (35),1,1,2010-2012
21,48043,"""Brewster, (TX)""",-1.0,,1,1,2010-2012
22,48045,"""Briscoe, (TX)""",-1.0,,1,1,2010-2012
23,48047,"""Brooks, (TX)""",30.7,19.8 - 43.4 (35),1,1,2010-2012
24,48049,"""Brown, (TX)""",10.3,5.3 - 11.3 (36),1,1,2010-2012
25,48051,"""Burleson, (TX)""",22.2,19.8 - 43.4 (35),1,1,2010-2012
26,48053,"""Burnet, (TX)""",8.7,5.3 - 11.3 (36),1,1,2010-2012
27,48055,"""Caldwell, (TX)""",10.3,5.3 - 11.3 (36),1,1,2010-2012
28,48057,"""Calhoun, (TX)""",-1.0,,1,1,2010-2012
29,48059,"""Callahan, (TX)""",11.5,11.4 - 13.4 (35),1,1,2010-2012
30,48061,"""Cameron, (TX)""",14.2,13.5 - 15.9 (38),1,1,2010-2012
31,48063,"""Camp, (TX)""",-1.0,,1,1,2010-2012
32,48065,"""Carson, (TX)""",16.4,16.0 - 19.7 (33),1,1,2010-2012
33,48067,"""Cass, (TX)""",16.9,16.0 - 19.7 (33),1,1,2010-2012
34,48069,"""Castro, (TX)""",-1.0,,1,1,2010-2012
35,48071,"""Chambers, (TX)""",8.4,5.3 - 11.3 (36),1,1,2010-2012
36,48073,"""Cherokee, (TX)""",14.8,13.5 - 15.9 (38),1,1,2010-2012
37,48075,"""Childress, (TX)""",16.8,16.0 - 19.7 (33),1,1,2010-2012
38,48077,"""Clay, (TX)""",9.4,5.3 - 11.3 (36),1,1,2010-2012
39,48079,"""Cochran, (TX)""",-1.0,,1,1,2010-2012
40,48081,"""Coke, (TX)""",-1.0,,1,1,2010-2012
41,48083,"""Coleman, (TX)""",-1.0,,1,1,2010-2012
42,48085,"""Collin, (TX)""",12.7,11.4 - 13.4 (35),1,1,2010-2012
43,48087,"""Collingsworth, (TX)""",-1.0,,1,1,2010-2012
44,48089,"""Colorado, (TX)""",17.1,16.0 - 19.7 (33),1,1,2010-2012
45,48091,"""Comal, (TX)""",8.5,5.3 - 11.3 (36),1,1,2010-2012
46,48093,"""Comanche, (TX)""",12.5,11.4 - 13.4 (35),1,1,2010-2012
47,48095,"""Concho, (TX)""",-1.0,,1,1,2010-2012
48,48097,"""Cooke, (TX)""",16.7,16.0 - 19.7 (33),1,1,2010-2012
49,48099,"""Coryell, (TX)""",15.9,13.5 - 15.9 (38),1,1,2010-2012
50,48101,"""Cottle, (TX)""",-1.0,,1,1,2010-2012
51,48103,"""Crane, (TX)""",-1.0,,1,1,2010-2012
52,48105,"""Crockett, (TX)""",-1.0,,1,1,2010-2012
53,48107,"""Crosby, (TX)""",-1.0,,1,1,2010-2012
54,48109,"""Culberson, (TX)""",-1.0,,1,1,2010-2012
55,48111,"""Dallam, (TX)""",-1.0,,1,1,2010-2012
56,48113,"""Dallas, (TX)""",11.3,5.3 - 11.3 (36),1,1,2010-2012
57,48115,"""Dawson, (TX)""",9.9,5.3 - 11.3 (36),1,1,2010-2012
58,48117,"""Deaf Smith, (TX)""",10.6,5.3 - 11.3 (36),1,1,2010-2012
59,48119,"""Delta, (TX)""",-1.0,,1,1,2010-2012
60,48121,"""Denton, (TX)""",12.0,11.4 - 13.4 (35),1,1,2010-2012
61,48123,"""DeWitt, (TX)""",12.8,11.4 - 13.4 (35),1,1,2010-2012
62,48125,"""Dickens, (TX)""",-1.0,,1,1,2010-2012
63,48127,"""Dimmit, (TX)""",43.4,19.8 - 43.4 (35),1,1,2010-2012
64,48129,"""Donley, (TX)""",-1.0,,1,1,2010-2012
65,48131,"""Duval, (TX)""",19.6,16.0 - 19.7 (33),1,1,2010-2012
66,48133,"""Eastland, (TX)""",22.6,19.8 - 43.4 (35),1,1,2010-2012
67,48135,"""Ector, (TX)""",17.2,16.0 - 19.7 (33),1,1,2010-2012
68,48137,"""Edwards, (TX)""",24.0,19.8 - 43.4 (35),1,1,2010-2012
69,48139,"""Ellis, (TX)""",15.4,13.5 - 15.9 (38),1,1,2010-2012
70,48141,"""El Paso, (TX)""",9.9,5.3 - 11.3 (36),1,1,2010-2012
71,48143,"""Erath, (TX)""",13.8,13.5 - 15.9 (38),1,1,2010-2012
72,48145,"""Falls, (TX)""",23.8,19.8 - 43.4 (35),1,1,2010-2012
73,48147,"""Fannin, (TX)""",10.8,5.3 - 11.3 (36),1,1,2010-2012
74,48149,"""Fayette, (TX)""",15.5,13.5 - 15.9 (38),1,1,2010-2012
75,48151,"""Fisher, (TX)""",-1.0,,1,1,2010-2012
76,48153,"""Floyd, (TX)""",-1.0,,1,1,2010-2012
77,48155,"""Foard, (TX)""",-1.0,,1,1,2010-2012
78,48157,"""Fort Bend, (TX)""",11.0,5.3 - 11.3 (36),1,1,2010-2012
79,48159,"""Franklin, (TX)""",19.7,16.0 - 19.7 (33),1,1,2010-2012
80,48161,"""Freestone, (TX)""",20.4,19.8 - 43.4 (35),1,1,2010-2012
81,48163,"""Frio, (TX)""",22.1,19.8 - 43.4 (35),1,1,2010-2012
82,48165,"""Gaines, (TX)""",-1.0,,1,1,2010-2012
83,48167,"""Galveston, (TX)""",14.5,13.5 - 15.9 (38),1,1,2010-2012
84,48169,"""Garza, (TX)""",20.0,19.8 - 43.4 (35),1,1,2010-2012
85,48171,"""Gillespie, (TX)""",6.3,5.3 - 11.3 (36),1,1,2010-2012
86,48173,"""Glasscock, (TX)""",-1.0,,1,1,2010-2012
87,48175,"""Goliad, (TX)""",13.8,13.5 - 15.9 (38),1,1,2010-2012
88,48177,"""Gonzales, (TX)""",11.5,11.4 - 13.4 (35),1,1,2010-2012
89,48179,"""Gray, (TX)""",13.6,13.5 - 15.9 (38),1,1,2010-2012
90,48181,"""Grayson, (TX)""",13.5,13.5 - 15.9 (38),1,1,2010-2012
91,48183,"""Gregg, (TX)""",15.1,13.5 - 15.9 (38),1,1,2010-2012
92,48185,"""Grimes, (TX)""",8.5,5.3 - 11.3 (36),1,1,2010-2012
93,48187,"""Guadalupe, (TX)""",13.5,13.5 - 15.9 (38),1,1,2010-2012
94,48189,"""Hale, (TX)""",17.2,16.0 - 19.7 (33),1,1,2010-2012
95,48191,"""Hall, (TX)""",-1.0,,1,1,2010-2012
96,48193,"""Hamilton, (TX)""",41.8,19.8 - 43.4 (35),1,1,2010-2012
97,48195,"""Hansford, (TX)""",-1.0,,1,1,2010-2012
98,48197,"""Hardeman, (TX)""",-1.0,,1,1,2010-2012
99,48199,"""Hardin, (TX)""",11.6,11.4 - 13.4 (35),1,1,2010-2012
100,48201,"""Harris, (TX)""",11.9,11.4 - 13.4 (35),1,1,2010-2012
101,48203,"""Harrison, (TX)""",17.3,16.0 - 19.7 (33),1,1,2010-2012
102,48205,"""Hartley, (TX)""",-1.0,,1,1,2010-2012
103,48207,"""Haskell, (TX)""",12.9,11.4 - 13.4 (35),1,1,2010-2012
104,48209,"""Hays, (TX)""",9.0,5.3 - 11.3 (36),1,1,2010-2012
105,48211,"""Hemphill, (TX)""",-1.0,,1,1,2010-2012
106,48213,"""Henderson, (TX)""",15.0,13.5 - 15.9 (38),1,1,2010-2012
107,48215,"""Hidalgo, (TX)""",19.0,16.0 - 19.7 (33),1,1,2010-2012
108,48217,"""Hill, (TX)""",17.7,16.0 - 19.7 (33),1,1,2010-2012
109,48219,"""Hockley, (TX)""",19.4,16.0 - 19.7 (33),1,1,2010-2012
110,48221,"""Hood, (TX)""",10.6,5.3 - 11.3 (36),1,1,2010-2012
111,48223,"""Hopkins, (TX)""",12.1,11.4 - 13.4 (35),1,1,2010-2012
112,48225,"""Houston, (TX)""",22.1,19.8 - 43.4 (35),1,1,2010-2012
113,48227,"""Howard, (TX)""",12.8,11.4 - 13.4 (35),1,1,2010-2012
114,48229,"""Hudspeth, (TX)""",-1.0,,1,1,2010-2012
115,48231,"""Hunt, (TX)""",13.1,11.4 - 13.4 (35),1,1,2010-2012
116,48233,"""Hutchinson, (TX)""",7.4,5.3 - 11.3 (36),1,1,2010-2012
117,48235,"""Irion, (TX)""",-1.0,,1,1,2010-2012
118,48237,"""Jack, (TX)""",21.8,19.8 - 43.4 (35),1,1,2010-2012
119,48239,"""Jackson, (TX)""",13.4,11.4 - 13.4 (35),1,1,2010-2012
120,48241,"""Jasper, (TX)""",14.7,13.5 - 15.9 (38),1,1,2010-2012
121,48243,"""Jeff Davis, (TX)""",-1.0,,1,1,2010-2012
122,48245,"""Jefferson, (TX)""",13.3,11.4 - 13.4 (35),1,1,2010-2012
123,48247,"""Jim Hogg, (TX)""",-1.0,,1,1,2010-2012
124,48249,"""Jim Wells, (TX)""",25.7,19.8 - 43.4 (35),1,1,2010-2012
125,48251,"""Johnson, (TX)""",17.9,16.0 - 19.7 (33),1,1,2010-2012
126,48253,"""Jones, (TX)""",13.4,11.4 - 13.4 (35),1,1,2010-2012
127,48255,"""Karnes, (TX)""",8.0,5.3 - 11.3 (36),1,1,2010-2012
128,48257,"""Kaufman, (TX)""",20.8,19.8 - 43.4 (35),1,1,2010-2012
129,48259,"""Kendall, (TX)""",6.8,5.3 - 11.3 (36),1,1,2010-2012
130,48261,"""Kenedy, (TX)""",-1.0,,1,1,2010-2012
131,48263,"""Kent, (TX)""",-1.0,,1,1,2010-2012
132,48265,"""Kerr, (TX)""",7.2,5.3 - 11.3 (36),1,1,2010-2012
133,48267,"""Kimble, (TX)""",-1.0,,1,1,2010-2012
134,48269,"""King, (TX)""",-1.0,,1,1,2010-2012
135,48271,"""Kinney, (TX)""",-1.0,,1,1,2010-2012
136,48273,"""Kleberg, (TX)""",31.2,19.8 - 43.4 (35),1,1,2010-2012
137,48275,"""Knox, (TX)""",-1.0,,1,1,2010-2012
138,48277,"""Lamar, (TX)""",18.8,16.0 - 19.7 (33),1,1,2010-2012
139,48279,"""Lamb, (TX)""",13.8,13.5 - 15.9 (38),1,1,2010-2012
140,48281,"""Lampasas, (TX)""",15.5,13.5 - 15.9 (38),1,1,2010-2012
141,48283,"""La Salle, (TX)""",30.8,19.8 - 43.4 (35),1,1,2010-2012
142,48285,"""Lavaca, (TX)""",5.3,5.3 - 11.3 (36),1,1,2010-2012
143,48287,"""Lee, (TX)""",21.9,19.8 - 43.4 (35),1,1,2010-2012
144,48289,"""Leon, (TX)""",13.2,11.4 - 13.4 (35),1,1,2010-2012
145,48291,"""Liberty, (TX)""",19.1,16.0 - 19.7 (33),1,1,2010-2012
146,48293,"""Limestone, (TX)""",21.9,19.8 - 43.4 (35),1,1,2010-2012
147,48295,"""Lipscomb, (TX)""",-1.0,,1,1,2010-2012
148,48297,"""Live Oak, (TX)""",-1.0,,1,1,2010-2012
149,48299,"""Llano, (TX)""",9.0,5.3 - 11.3 (36),1,1,2010-2012
150,48301,"""Loving, (TX)""",-1.0,,1,1,2010-2012
151,48303,"""Lubbock, (TX)""",16.1,16.0 - 19.7 (33),1,1,2010-2012
152,48305,"""Lynn, (TX)""",30.3,19.8 - 43.4 (35),1,1,2010-2012
153,48307,"""McCulloch, (TX)""",-1.0,,1,1,2010-2012
154,48309,"""McLennan, (TX)""",11.5,11.4 - 13.4 (35),1,1,2010-2012
155,48311,"""McMullen, (TX)""",-1.0,,1,1,2010-2012
156,48313,"""Madison, (TX)""",12.1,11.4 - 13.4 (35),1,1,2010-2012
157,48315,"""Marion, (TX)""",15.0,13.5 - 15.9 (38),1,1,2010-2012
158,48317,"""Martin, (TX)""",-1.0,,1,1,2010-2012
159,48319,"""Mason, (TX)""",-1.0,,1,1,2010-2012
160,48321,"""Matagorda, (TX)""",16.0,16.0 - 19.7 (33),1,1,2010-2012
161,48323,"""Maverick, (TX)""",24.0,19.8 - 43.4 (35),1,1,2010-2012
162,48325,"""Medina, (TX)""",15.0,13.5 - 15.9 (38),1,1,2010-2012
163,48327,"""Menard, (TX)""",-1.0,,1,1,2010-2012
164,48329,"""Midland, (TX)""",9.5,5.3 - 11.3 (36),1,1,2010-2012
165,48331,"""Milam, (TX)""",10.8,5.3 - 11.3 (36),1,1,2010-2012
166,48333,"""Mills, (TX)""",18.2,16.0 - 19.7 (33),1,1,2010-2012
167,48335,"""Mitchell, (TX)""",-1.0,,1,1,2010-2012
168,48337,"""Montague, (TX)""",19.7,16.0 - 19.7 (33),1,1,2010-2012
169,48339,"""Montgomery, (TX)""",14.5,13.5 - 15.9 (38),1,1,2010-2012
170,48341,"""Moore, (TX)""",15.1,13.5 - 15.9 (38),1,1,2010-2012
171,48343,"""Morris, (TX)""",13.3,11.4 - 13.4 (35),1,1,2010-2012
172,48345,"""Motley, (TX)""",-1.0,,1,1,2010-2012
173,48347,"""Nacogdoches, (TX)""",15.8,13.5 - 15.9 (38),1,1,2010-2012
174,48349,"""Navarro, (TX)""",15.8,13.5 - 15.9 (38),1,1,2010-2012
